Site Tag,Site Age,Site Latitude (N),Site Longitude (E),Site Declination,Site Inclination,a95,Weight,Euler Pole Latitude (N),Euler Pole Longitude (E),Euler Pole Rotation Angle
2,2.63,-39.012,144.378,161.2,46.8,2.9,1,0,0,0
3,2.63,-39.011,144.48,173.7,46.5,4.4,1,0,0,0
4,2.63,-39.015,143.97,184.6,60.7,4,1,0,0,0
5,2.63,-38.914,144.071,169.3,59.6,5.2,1,0,0,0
6,2.63,-39.115,143.972,183.6,59.3,5.5,1,0,0,0
7,2.63,-39.114,144.073,171.9,58.7,3.7,1,0,0,0
8,2.63,-39.015,143.97,181.1,53.4,3.2,1,0,0,0
11,2.63,-39.014,144.072,179.1,55.4,4,1,0,0,0
15,2.63,-38.911,144.478,170.5,50.6,2.2,1,0,0,0
16,2.63,-38.912,144.377,168.7,48.6,1.4,1,0,0,0
19,2.63,-38.912,144.377,174.2,50.1,2.3,1,0,0,0
20,2.63,-38.812,144.376,169.2,47.8,1.8,1,0,0,0
33,2.63,-38.416,143.862,176.9,64.2,1.8,1,0,0,0
34,2.63,-38.416,143.862,167.4,46.3,3.5,1,0,0,0
35,2.63,-38.712,144.374,184.3,42.1,4.3,1,0,0,0
36,2.63,-38.513,144.27,185.1,52.1,3,1,0,0,0
38,2.63,-38.315,143.963,170.2,64,1.4,1,0,0,0
39,2.63,-38.315,143.963,190.2,63.3,2.3,1,0,0,0
41,2.63,-38.717,143.662,189.9,58.6,6.5,1,0,0,0
43,2.63,-38.718,143.458,141.9,65.6,3.2,1,0,0,0
6,1.89,-0.431,281.847,176.8,12.6,4.4,1,0,0,0
9,1.77,-0.454,281.762,171.2,16.6,4.1,1,0,0,0
14,1.46,-0.357,281.78,164.8,10.9,2.3,1,0,0,0
15,1.38,-0.352,281.776,159,8.5,5.6,1,0,0,0
16,2.59,-0.472,281.886,198.6,21,4.4,1,0,0,0
17,2.15,-0.466,281.868,176.1,2.8,5.2,1,0,0,0
19,1.1,-0.436,281.825,198.3,17.5,3.4,1,0,0,0
21,2.52,-0.518,281.933,181.3,23,2.8,1,0,0,0
22,1.35,-0.451,281.885,169.7,-5.2,6.6,1,0,0,0
23,1.35,-0.451,281.855,177.6,0.9,4.8,1,0,0,0
25,1.1,-0.396,281.835,185.7,11.7,1.7,1,0,0,0
26,1.35,-0.421,281.835,201.6,2.3,5.9,1,0,0,0
28,1.42,-0.445,281.848,190.4,8.8,6,1,0,0,0
29,2.71,-0.458,281.861,197.9,-6.3,3.1,1,0,0,0
30,1.42,-0.384,281.808,195.5,-3.2,1.8,1,0,0,0
31,1.42,-0.384,281.808,195.8,-1.8,2.3,1,0,0,0
32,0.81,-0.32,281.743,172.8,-0.8,3.7,1,0,0,0
34,1.1,-0.356,281.775,198.8,6.8,4,1,0,0,0
40,1.35,-0.56,281.745,189.9,11.3,3.3,1,0,0,0
41,1.35,-0.541,281.855,173.6,6.7,5.3,1,0,0,0
50,1.35,-1.26,281.463,188.2,8.2,2.6,1,0,0,0
51,1.67,-1.008,281.457,181.9,-2.2,3.7,1,0,0,0
52,1.35,-0.99,281.444,173.3,-13.3,1.5,1,0,0,0
53,1.35,-1.25,281.463,173.3,-2.3,2.8,1,0,0,0
57,1.35,-0.401,281.885,176.4,11.4,5.6,1,0,0,0
62,2.44,-0.423,281.94,179.2,9.7,3.2,1,0,0,0
63,2.52,-0.438,281.954,190.2,12.5,3.8,1,0,0,0
69,1.78,0.115,281.924,177.7,-14.3,2.4,1,0,0,0
KBS,3.53,2.375,35.663,199.2,-12.2,4.1,1,0,0,0
KBT,3.53,2.382,35.662,190.4,-17.2,2.6,1,0,0,0
KBU,3.53,2.297,35.798,178.5,12.7,2.1,1,0,0,0
KBV,3.53,2.313,35.815,180.7,7.6,0.9,1,0,0,0
KBW,3.53,1.912,35.987,183.4,1,1.1,1,0,0,0
KCA,3.53,2.146,35.851,176.5,9.1,3.3,1,0,0,0
KCB,3.53,2.325,35.82,181.2,11,3.9,1,0,0,0
KCC,4.51,2.154,35.57,190.3,3.4,3.5,1,0,0,0
KCD,3.53,2.372,35.844,192.6,-12,1.8,1,0,0,0
KCE,3.53,2.407,35.865,179.1,6.8,2.3,1,0,0,0
KFS,3.53,2.251,35.737,162,-0.7,2.5,1,0,0,0
KFT,3.53,2.242,35.732,183.6,32,3.1,1,0,0,0
KFV,3.53,2.207,35.778,178.2,-6.1,2.3,1,0,0,0
KGD,3.53,2.146,35.832,189.2,-7.5,2.5,1,0,0,0
KGE,3.53,2.017,35.763,181.5,-7.4,2.1,1,0,0,0
KGG,3.53,1.977,35.764,179.3,-13.6,6.9,1,0,0,0
KGJ-R,3.53,1.988,35.761,192.6,7.8,4,1,0,0,0
KAA,3.23,-0.954,36.171,177.5,5.8,3.9,1,0,0,0
KAU,3.23,-0.654,36.823,175.2,8.7,4.1,1,0,0,0
KAV,3.23,-0.684,36.825,183,-1.3,4.9,1,0,0,0
KCJ,3.23,-0.345,36.771,189.5,-14.4,2.5,1,0,0,0
KEA,3.23,-1.061,36.228,186.5,0.2,7.3,1,0,0,0
KEK,3.19,-0.549,36.313,183.5,12,2.3,1,0,0,0
KEM,3.23,-0.54,36.367,188.3,7.3,4.3,1,0,0,0
KEO,3.23,-0.531,36.377,184.4,8.7,1.8,1,0,0,0
KGO,5.36,-0.754,36.226,187.5,-13,4.4,1,0,0,0
aa,0.5,0.221,6.381,172.6,-0.5,4.6,1,0,0,0
ag,0.5,0.245,6.415,156.6,20.8,3.4,1,0,0,0
ak1al,0.5,0.274,6.456,187.7,31.6,3.1,1,0,0,0
am1an,0.5,0.279,6.467,195.4,2.2,4,1,0,0,0
ao,0.5,0.287,6.472,175.8,-9.5,4.2,1,0,0,0
ap,0.5,0.296,6.481,159.7,22.4,5.4,1,0,0,0
aq,0.5,0.289,6.474,185.4,0.5,2.5,1,0,0,0
ar,0.5,0.3,6.486,159.8,26.1,2.1,1,0,0,0
as,0.5,0.306,6.493,179.5,1.1,2.6,1,0,0,0
at,0.5,0.309,6.497,169.5,-14.2,2.7,1,0,0,0
au,0.5,0.314,6.5,163.8,-6.3,3,1,0,0,0
aw,0.5,0.318,6.507,187.7,-3.8,4.3,1,0,0,0
ax,0.5,0.315,6.51,166.2,16.7,5.3,1,0,0,0
bb,0.5,0.313,6.579,177.7,5.4,5.3,1,0,0,0
bf,5.5,-0.996,5.357,187.4,2.7,3.1,1,0,0,0
bj,5.5,-0.921,5.448,165.8,-11.3,2.7,1,0,0,0
bl,0.5,0.188,6.637,162.3,-6.6,2.6,1,0,0,0
bm,0.5,0.239,6.634,177.9,5.6,5.8,1,0,0,0
H12,4.14,45.851,24.673,194.4,-50.8,5,1,0,0,0
H13,3.95,45.866,24.689,197.3,-54.5,3.3,1,0,0,0
H16,4.42,45.811,24.61,185,-56,2.7,1,0,0,0
HN1,2,45.94,25.305,154.2,-41.7,4.4,1,0,0,0
HN11,2,45.893,25.305,167.9,-60.5,6.7,1,0,0,0
HN12,2,45.897,25.305,130.8,-68.6,2.7,1,0,0,0
HN13,2.42,45.866,25.195,136.9,-72.1,3.7,1,0,0,0
HN14,2,45.909,25.313,156.1,-73.9,2.8,1,0,0,0
HN2,2,45.923,25.312,171.7,-60.4,3.9,1,0,0,0
HN3,2,45.855,25.263,151,-11.1,4.1,1,0,0,0
HN80,3.95,45.905,24.672,141.6,-15.1,6.2,1,0,0,0
HN82,3.95,45.865,24.68,203.6,-42,7.6,1,0,0,0
HN83,3.95,45.844,24.62,186.5,-60.9,4.3,1,0,0,0
HN84,3.95,45.847,24.622,167.9,-49.6,6.2,1,0,0,0
HN85,3.95,45.849,24.632,173.3,-45,4.8,1,0,0,0
HS11,2,45.919,25.277,164.6,-67.2,2.8,1,0,0,0
HS12,2,45.928,25.257,181.4,-62.8,4.7,1,0,0,0
HS14,2.5,45.908,25.094,157.6,-71.9,3.7,1,0,0,0
HS15,2.51,45.918,25.102,115.2,-56.3,4.6,1,0,0,0
HS16,2.5,45.918,25.105,108.9,-72.1,4.4,1,0,0,0
HS17,2.5,45.909,25.094,149,-68.4,3.6,1,0,0,0
HS19,2.5,45.917,25.086,139.2,-79.1,4.4,1,0,0,0
HS20,2,46.001,25.173,141.3,-64.5,3.4,1,0,0,0
HS21,2,45.935,25.208,178.2,-59.2,4.1,1,0,0,0
HS35,3.95,45.815,24.612,191.4,-53.7,3,1,0,0,0
HS7,2.5,45.946,25.039,124.6,-80.2,4.4,1,0,0,0
CO,0.9,45.797,25.069,152.5,-61.7,3.3,1,0,0,0
PN35,1.14,45.769,24.995,168.1,-69,3.9,1,0,0,0
TZ,0.9,45.906,25.11,168.1,-57.1,4.8,1,0,0,0
VAL1,0.56,19.63,258.496,173.8,-28.3,3.6,1,0,0,0
VAL7,1.67,20.559,259.182,177.2,-33.9,3.6,1,0,0,0
JO-07,0.81,19.015,258.33,171.7,-31.2,3.5,1,0,0,0
JO-15,0.93,19.01,258.288,166.6,-29.2,3.4,1,0,0,0
JO-17,1.03,19.089,258.237,178.1,-31.4,5.9,1,0,0,0
Tac-11,1.74,19.253,258.706,174.7,-16.7,7.8,1,0,0,0
Tac-12,1.74,19.281,258.687,170.8,-42.3,4.6,1,0,0,0
Tac-19,4.18,19.535,258.934,192.5,-35,3.8,1,0,0,0
Tac-20,1.81,19.349,258.716,169.5,-28.3,6.9,1,0,0,0
CB04,0.614,21.187,219.373,179.4,-42.3,7.1,1,0,0,0
CN01,1,-35.561,291.369,216.1,61.5,3.1,1,0,0,0
CN02,1,-35.561,291.369,190.4,53.8,4.8,1,0,0,0
CN05,1,-35.561,291.469,173.4,57.3,2.8,1,0,0,0
CN07,1.32,-35.584,291.466,179.8,60,2.7,1,0,0,0
CN08,1,-35.661,291.469,171.7,55.8,2.9,1,0,0,0
CN09,1,-35.661,291.469,168.4,54.4,5.1,1,0,0,0
CN10,1.32,-35.584,291.466,177.8,56.5,3.5,1,0,0,0
CN38,1,-35.361,291.67,180.8,34.6,2.6,1,0,0,0
CN42,0.944,-35.257,291.67,181.5,50.4,4.1,1,0,0,0
PY21,1.72,-36.31,290.558,165.4,59.8,5.7,1,0,0,0
PY22,1,-36.24,290.567,170.5,58.6,4.7,1,0,0,0
GU48 ,1.671,16.026,298.02,188,-28.4,3.7,1,0,0,0
GU46 ,1.488,16.088,298.059,172.3,-43.1,5,1,0,0,0
GU44 ,1.457,15.991,298.062,168.7,-44.7,3.5,1,0,0,0
GU41 ,0.875,16.021,298.144,159.8,-43,3,1,0,0,0
GU40 ,0.791,16.051,298.153,184.5,-24.7,4.2,1,0,0,0
mcrCAN,7.81,20.296,259.515,156.1,-57.8,4.1,1,0,0,0
mcrFIN,9.4,21.483,257.969,177.3,-12.2,5.5,1,0,0,0
mcrORD,10,21.418,259.791,179.5,-43.1,2.9,1,0,0,0
pcrCHA,2.25,20.502,257.242,160.8,-30.4,5.9,1,0,0,0
pcrHUA,2.9,20.098,258.818,187.5,-38.4,2.2,1,0,0,0
pcrOCO,3.96,20.508,258.006,195.2,-43.2,3.9,1,0,0,0
pcrPEN,3.96,20.373,258.364,203.2,-36,3.6,1,0,0,0
pcrSOL,2.8,20.309,259.031,198.3,-50.9,2.6,1,0,0,0
pcrTRA,4.33,20.678,257.189,199.5,-66.3,5,1,0,0,0
pcrTRO,3.96,20.549,257.946,170.1,-23.6,3.3,1,0,0,0
pwnPAL,3,21.893,255.111,180.7,-35.1,5.1,1,0,0,0
pwrFER,4,21.377,256.078,186.5,-41.6,3.7,1,0,0,0
pwrJAL,4,21.388,255.948,187.5,-10.1,3.2,1,0,0,0
pwrLIB,3,21.843,255.071,166.5,-41.1,2,1,0,0,0
qcrCG,1.6,20.387,258.034,171.9,-43.1,3.3,1,0,0,0
qcrCSA,0.87,19.699,258.617,179,-23.1,2.9,1,0,0,0
qcrEST,0.5,19.582,258.414,175.9,-45.6,4.1,1,0,0,0
RT05,1.35,4.966,284.55,175.3,-22.3,1.7,1,0,0,0
RT10,0.95,5.053,284.748,194,-19.2,2.1,1,0,0,0
RT12,1.35,4.898,284.696,179.4,-3.8,3.1,1,0,0,0
RT22,1.35,4.874,284.691,177.3,21.8,4.5,1,0,0,0
ASH-15,1.87,53.922,191.942,179.3,-82.8,5.1,1,0,0,0
ASH-17,1.87,53.922,191.942,193.5,-52.4,5.8,1,0,0,0
ASH-18,1.87,53.922,191.942,156.5,-56.8,2.9,1,0,0,0
ASH-19,1.87,53.922,191.942,203.4,-68.3,4,1,0,0,0
ASH-20,1.87,53.922,191.942,204.7,-64.8,3.3,1,0,0,0
MT1,1.69,14.55,298.628,134.6,-51.4,3.3,1,0,0,0
MT16,1.61,14.55,298.657,165.3,51.6,4.5,1,0,0,0
MT25,2.12,14.518,298.609,189.5,-23.8,3.2,1,0,0,0
MT57,0.207,14.481,298.055,172.2,-36.6,3,1,0,0,0
MT8,2.27,14.45,298.562,167.4,-39.9,4.9,1,0,0,0
LP1008,0.84,28.709,341.911,170.5,-27.3,3.8,1,0,0,0
LP1009,0.971,28.689,341.892,169.3,-45.6,2.8,1,0,0,0
LP1010,0.87,28.526,341.896,202.6,-27.8,3.9,1,0,0,0
LP1012,1.1,28.65,341.851,195.5,-41.5,4.5,1,0,0,0
LP1014,0.848,28.69,341.91,188.4,-43.3,2.2,1,0,0,0
LP1015,0.84,28.691,341.911,190.4,-32.5,2.9,1,0,0,0
LP1019,1,28.662,341.997,175,-38.8,2,1,0,0,0
LP1023,1,28.662,341.997,169.2,-38.3,2.3,1,0,0,0
LP1025,1,28.662,341.997,190.4,-19.5,6.1,1,0,0,0
LP1026,0.86,28.672,342.068,162.9,-42.2,2.5,1,0,0,0
LP1028,1,28.639,342.057,198.3,-37.7,1.5,1,0,0,0
LP1029,1.15,28.555,342.035,186.5,-59.2,3.7,1,0,0,0
sv01,2.5,35.615,248.597,179,-54.3,3.7,1,0,0,0
sv05,2.5,35.459,248.149,164.1,-51.3,3.9,1,0,0,0
sv08,2.08,35.4,248.05,165.7,-46.1,4.3,1,0,0,0
sv10,0.44,35.315,248.218,188.9,-47.3,7.8,1,0,0,0
sv26,2.5,35.86,248.706,159,-69.1,5.5,1,0,0,0
sv64,2.5,35.53,248.411,170.4,-51.6,4.4,1,0,0,0
sr03,2,42.837,245.937,151.8,-57.5,2.6,1,0,0,0
sr21,1.69,42.697,246.133,172.5,-66.9,2.1,1,0,0,0
sr24,1.73,42.658,245.924,163.3,-62.2,3.5,1,0,0,0
sr28,5.75,43.288,248.019,197.4,-51.2,2.9,1,0,0,0
sr34,0.945,43.994,247.358,205.8,-49.4,2.1,1,0,0,0
sr36,2.5,44.12,247.829,197.6,-65.5,4.8,1,0,0,0
sr39,2.5,43.845,248.719,188.1,-47.2,4.4,1,0,0,0
sr40,0.39,44.202,248.63,192.9,-60.7,3.4,1,0,0,0
AD01,1.07,64.8,344.594,165.9,-67.1,4.2,1,0,0,0
AD02,1,64.813,344.579,222.7,-76.3,2.3,1,0,0,0
AD04,0.78,64.855,344.535,314,-70.3,4.4,1,0,0,0
BD03,1.46,64.846,344.822,180.1,-80.9,2.8,1,0,0,0
BD04,1.4,64.857,344.81,178.3,-59.1,3.3,1,0,0,0
BD05,1.33,64.87,344.796,162,-57.8,3.7,1,0,0,0
ES02,1.47,64.824,344.775,163.3,-66.4,1.9,1,0,0,0
ES03,1.39,64.839,344.759,214.1,-68.8,3.6,1,0,0,0
ES04,1.39,64.839,344.759,230.2,-80.8,2.7,1,0,0,0
ES05,1.3,64.856,344.74,211.3,-81.5,4.2,1,0,0,0
G17,5,45.991,24.084,163.5,-71.4,6,1,0,0,0
G18,5,45.988,24.09,179.4,-75.6,4,1,0,0,0
G19,5,45.964,24.077,149.9,-72.7,5,1,0,0,0
G24,5,46.001,24.106,160,-76.8,8,1,0,0,0
HR4,5,45.985,24.277,202.7,-41.9,8,1,0,0,0
HR5,5,46.038,24.295,188.7,-57.5,4,1,0,0,0
HR6,5,46.036,24.276,171.3,-51.1,3,1,0,0,0
HR7,5,46.029,24.268,180.1,-45.3,2,1,0,0,0
HR8,5,46.037,24.222,194.8,-49.5,2,1,0,0,0
HR9,5,46.036,24.224,200.7,-49.6,3,1,0,0,0
HR11,5,45.993,24.21,210.3,-57.7,6,1,0,0,0
HR12,5,45.997,24.213,184.9,-73.2,5,1,0,0,0
HR13,5,46.005,24.201,208.6,-49.7,10,1,0,0,0
HR21,5,45.989,24.275,171.5,-58.3,4,1,0,0,0
HR22,5,45.989,24.278,205.7,-61.5,3,1,0,0,0
HR15,5,45.95,24.168,184.7,-64.1,6,1,0,0,0
HR17,5,45.951,24.171,195.2,-64.7,9,1,0,0,0
HR18,5,48.988,24.106,148.5,-67.4,4,1,0,0,0
HN57,5,45.925,24.163,204.3,-41.3,5,1,0,0,0
HN59,5,45.942,24.214,169.3,-57.4,10,1,0,0,0
HN60,5,45.938,24.197,178.9,-20.8,7,1,0,0,0
HN63,5,45.918,24.14,210.7,-68.9,5,1,0,0,0
HN74,5,45.954,24.293,213.9,-73.8,4,1,0,0,0
HN75,5,45.952,24.291,194.2,-75.5,6,1,0,0,0
HN76,5,45.94,24.276,198.6,-68.8,9,1,0,0,0
HN77,5,45.943,24.24,198.2,-64.4,10,1,0,0,0
HN17,5,45.82,24.295,196.6,-64.3,9,1,0,0,0
HN18,5,45.829,24.285,177.2,-54.5,4,1,0,0,0
HN22,5,42.844,24.403,188.8,-66.3,3,1,0,0,0
HN26,5,45.82,24.231,169.6,-62.5,6,1,0,0,0
HN29,5,45.822,24.235,185.5,-67.1,8,1,0,0,0
HN30,5,45.825,24.224,180.9,-55.5,8,1,0,0,0
HN31,5,45.827,24.239,190.5,-60.3,5,1,0,0,0
HN32,5,45.885,24.232,202.1,-63.2,10,1,0,0,0
HN34,5,45.883,24.237,173.6,-56.1,6,1,0,0,0
HN35,5,45.872,24.229,174.1,-68,6,1,0,0,0
HN36,5,45.788,24.204,185.2,-54,7,1,0,0,0
HN41,5,45.776,24.206,194.7,-70.3,8,1,0,0,0
HN42,5,45.805,24.297,186.8,-31.4,2,1,0,0,0
HN43,5,45.801,24.274,160.2,-62.2,3,1,0,0,0
HN44,5,45.804,24.277,162.4,-59,4,1,0,0,0
HN51,5,45.905,24.217,182.3,-64.9,4,1,0,0,0
HN52,5,45.906,24.212,207.9,-53.1,5,1,0,0,0
HN53,5,45.908,24.194,214.5,-67.7,6,1,0,0,0
HN54,5,45.907,24.181,209.6,-70.9,3,1,0,0,0
HN58,5,45.926,24.204,186,-52.7,3,1,0,0,0
HN62,5,45.918,24.165,168.9,-58.2,9,1,0,0,0
HN64,5,45.908,24.144,204.6,-72.8,5,1,0,0,0
HN65,5,45.906,24.153,173.6,-70.2,5,1,0,0,0
HN66,5,45.886,24.176,149.6,-68.8,7,1,0,0,0
HN67,5,45.901,24.183,194.2,-66.1,5,1,0,0,0
HN86,5,45.914,24.309,189.2,-50.8,4,1,0,0,0
HN92,5,45.867,24.311,202.6,-58.8,3,1,0,0,0
BR04,3.28,-17.48,210.19,-160.4,29.6,4.2,1,0,0,0
BR05,3.28,-17.48,210.19,-159.1,26.7,2.4,1,0,0,0
BR06,3.28,-17.48,210.19,-170.6,28.9,3,1,0,0,0
BR07,3.28,-17.48,210.19,-176.9,24.6,4.2,1,0,0,0
BR14,3.28,-17.41,210.159,-160.2,37.6,3.1,1,0,0,0
BR15,3.28,-17.41,210.159,-159.2,42.2,2.8,1,0,0,0
MR01,1.54,-18.026,211.057,170.4,31,2.5,1,0,0,0
MR02,1.54,-18.026,211.057,172.6,29.5,3.8,1,0,0,0
MR03,1.54,-18.026,211.057,171.6,36.1,2.4,1,0,0,0
MR04,1.54,-18.026,211.057,172.3,37.9,0.9,1,0,0,0
MR05,1.54,-18.026,211.057,173.7,32.5,2.4,1,0,0,0
MR06,1.54,-18.026,211.057,173.5,30.5,4.8,1,0,0,0
MR07,1.54,-18.026,211.057,179.5,24.3,3.2,1,0,0,0
MR09,1.54,-18.026,211.057,163.6,34.1,4.6,1,0,0,0
MR10,1.54,-18.026,211.057,170.7,26.1,3.6,1,0,0,0
MR11,1.54,-18.026,211.057,172.8,32.5,2.1,1,0,0,0
MR12,1.54,-18.026,211.057,174.9,29.3,3.3,1,0,0,0
MR13,1.54,-18.026,211.057,172.5,25.5,3.9,1,0,0,0
MR14,1.54,-18.026,211.057,174.1,25.4,4.7,1,0,0,0
MR15,1.54,-18.026,211.057,-171.7,23.2,5.7,1,0,0,0
MR16,1.54,-18.026,211.057,174.1,32.8,3,1,0,0,0
MR17,1.54,-18.026,211.057,179.9,30.2,7.8,1,0,0,0
MR19,1.54,-17.936,211.127,-166.1,40.8,5.7,1,0,0,0
MR20,1.54,-17.936,211.127,-177,54,6.6,1,0,0,0
MR21,1.54,-17.936,211.127,162.8,13.5,1.8,1,0,0,0
MR22,1.54,-17.936,211.127,168,56.4,4.4,1,0,0,0
MR23,1.54,-17.936,211.127,-178.2,61.4,6,1,0,0,0
MR24,1.54,-17.936,211.127,168.5,55.1,4.5,1,0,0,0
MR25,1.54,-17.936,211.127,171.8,57.9,3.3,1,0,0,0
MR26,1.54,-17.936,211.127,167.9,55.7,3.4,1,0,0,0
MR27,1.54,-17.936,211.127,-163,45.5,4.2,1,0,0,0
MR28,1.54,-17.936,211.127,-175.8,31.6,3.9,1,0,0,0
MR29,1.54,-17.936,211.127,176.7,-0.2,3.8,1,0,0,0
MR31,1.54,-17.936,211.127,177.7,51.9,3.4,1,0,0,0
MR33,1.54,-17.936,211.127,162.6,60.7,5.2,1,0,0,0
PU01,0.905,-17.883,210.951,160.8,33.1,4.6,1,0,0,0
PU06,0.905,-17.903,211.141,-174.2,32.1,5.1,1,0,0,0
TA09,3,-17.518,210.315,-177.8,20.5,3.3,1,0,0,0
TA10,3,-17.518,210.315,-173.6,21.4,6.9,1,0,0,0
TA12,3,-17.438,210.275,206.3,43.9,4.5,1,0,0,0
TA13,3,-17.438,210.275,158.6,37.3,6.3,1,0,0,0
