Site Tag,Site Age,Site Latitude (N),Site Longitude (E),Site Declination,Site Inclination,a95,Weight,Euler Pole Latitude (N),Euler Pole Longitude (E),Euler Pole Rotation Angle
KCH,3.23,-0.326,36.755,0.4,5.7,3.8,1,0,0,0
KCI,3.23,-0.421,36.675,4.5,-0.9,7.2,1,0,0,0
KCK,4.42,-0.607,36.48,348.3,-6.4,4.4,1,0,0,0
KCL,1.64,-0.171,37.234,357.4,-21.1,4.4,1,0,0,0
KEB,4.81,-1.35,35.85,357.2,27.9,3.2,1,0,0,0
KEE,4.44,-1.399,36.023,10.4,-19.9,6.9,1,0,0,0
KEF,2.58,-1.144,36.535,7.2,9.2,4.6,1,0,0,0
KEH,3.23,-0.945,36.2,1.6,4.5,4.1,1,0,0,0
KEI,3.23,-0.938,36.216,4,8.3,3.7,1,0,0,0
KEP,2.81,-0.382,36.73,3.7,3.6,3.4,1,0,0,0
KEQ,3.23,-0.427,36.651,12.4,1.7,6.6,1,0,0,0
KES,3.23,-0.409,36.667,0.1,-1.7,4.2,1,0,0,0
KEU,3.23,-0.483,36.747,9.4,6.2,5,1,0,0,0
KEV,3.23,-0.483,36.756,7.2,4.1,4.7,1,0,0,0
KEW,3.23,-0.484,36.76,3.2,2.2,3.3,1,0,0,0
KEX,3.23,-0.486,36.769,359.9,1.5,4.3,1,0,0,0
KFD,3.23,-0.484,36.762,4.3,1.6,2.1,1,0,0,0
KFF,3.23,-0.505,36.781,355.3,-13.8,5.2,1,0,0,0
KFG,3.23,-0.518,36.787,357.6,-22.9,3.3,1,0,0,0
KFH,3.23,-0.316,37.047,350.1,24.7,4.6,1,0,0,0
KFI,3.23,-0.37,37.101,7.7,12.3,6.1,1,0,0,0
KFJ,3.23,-0.391,37.112,354.5,5.5,4.6,1,0,0,0
KFK,3.23,-0.404,37.122,2,-6.7,6.5,1,0,0,0
KFL,3.23,-0.423,37.116,6,-23,3.9,1,0,0,0
KFN,3.23,-0.407,37.117,359.8,-35.6,5.4,1,0,0,0
KFO,3.23,-0.364,37.101,0.3,9.3,4.6,1,0,0,0
KFP,3.23,-0.329,37.097,4,-2.9,2.7,1,0,0,0
KGL,3.23,-0.3,36.741,347.8,6.8,3.5,1,0,0,0
KGN,3.23,-0.331,36.758,348,3.1,4.3,1,0,0,0
KGP,3.23,-0.398,36.799,2.1,3.6,1.8,1,0,0,0
ab,0.5,0.221,6.381,356.9,-15.8,4.8,1,0,0,0
ad,0.5,0.223,6.381,355.6,-11.2,3.2,1,0,0,0
ae,0.5,0.232,6.392,9.3,3.7,4.8,1,0,0,0
af,0.5,0.237,6.4,351.8,7.7,4.7,1,0,0,0
ah,0.5,0.252,6.419,1.7,-0.7,3.1,1,0,0,0
ba,0.5,0.318,6.529,359.4,-0.3,5.4,1,0,0,0
bc,0.5,0.273,6.616,5.9,-5.8,3.5,1,0,0,0
bd,0.5,0.287,6.611,0.7,-7.6,3.5,1,0,0,0
be,0.5,0.247,6.631,358.7,-3.7,6.3,1,0,0,0
bg,5.5,-1.003,5.363,12.1,-24.1,3.3,1,0,0,0
bi,5.5,-0.943,5.427,3.4,15.7,3.2,1,0,0,0
bn,0.5,0.168,6.635,358.4,-19.3,4.5,1,0,0,0
bo,0.5,0.158,6.637,349.9,-15.4,4.1,1,0,0,0
bp,5.5,-0.823,5.533,2.4,-9.7,5.3,1,0,0,0
br,5.5,-0.815,5.542,4.2,-8.6,4.9,1,0,0,0
bs,5.5,-0.835,5.515,6,-5.6,4,1,0,0,0
bu,5.5,-0.894,5.465,8,-10.6,1.7,1,0,0,0
bw,5.5,-0.871,5.486,1.8,-11.2,2.9,1,0,0,0
bx,5.5,-0.865,5.488,359.3,-13.8,7.7,1,0,0,0
zac,0.5,0.223,6.381,3.6,-8.7,2.7,1,0,0,0
H10,3.95,45.9,24.756,325.4,44.7,3.5,1,0,0,0
H7,1.02,46.008,25.68,18.4,73.5,1.6,1,0,0,0
H9,2.5,45.937,25.136,16.7,46.6,5.2,1,0,0,0
HN15,0.56,46.063,25.75,33.3,63.9,5.2,1,0,0,0
HN19,3.95,45.931,24.631,345.6,67.7,3.8,1,0,0,0
HN4,2.22,45.813,25.22,38.9,52.2,2,1,0,0,0
HN45,3.95,45.909,24.736,337,60.5,2.1,1,0,0,0
HN46,3.95,45.917,24.742,307,38,3.8,1,0,0,0
HN5,1.8,45.858,25.333,36,48.2,5.9,1,0,0,0
HN56,3.95,45.934,24.634,359.7,68.9,1.9,1,0,0,0
HN6,1.8,45.858,25.333,47,44.1,3.1,1,0,0,0
HN7,1.8,45.856,25.326,30.5,48.3,2.8,1,0,0,0
HN8,1.8,45.885,25.346,35.5,47.6,3.7,1,0,0,0
HN81,3.95,45.905,24.672,335,61.9,2.5,1,0,0,0
HN9,1.8,45.89,25.347,32.6,50.9,4.7,1,0,0,0
HS1,2.5,45.938,25.134,9.1,44,3.7,1,0,0,0
HS10,2.5,45.931,25.066,12.6,62.9,5.1,1,0,0,0
HS13,2,45.941,25.249,49.1,62.3,3.5,1,0,0,0
HS2,2.5,45.937,25.131,35.1,72.3,3.8,1,0,0,0
HS22,0.4,46.11,25.769,0.1,69.5,3.3,1,0,0,0
HS23,2.5,45.905,25.145,18.1,83.6,5.3,1,0,0,0
HS24,2.5,45.907,25.152,297.2,76.2,3.8,1,0,0,0
HS25,2.5,45.907,25.153,12.4,86,3.1,1,0,0,0
HS26,2.5,45.91,25.156,6.8,84.3,2.9,1,0,0,0
HS27,2.5,45.968,25.068,341.6,53,4.5,1,0,0,0
HS28,3.95,45.806,24.659,35.4,51.9,1.8,1,0,0,0
HS29,3.95,45.815,24.648,41,58.1,2.8,1,0,0,0
HS3,2.5,45.937,25.131,6.4,63,3.9,1,0,0,0
HS30,3.95,45.813,24.641,24.8,62.7,4.8,1,0,0,0
HS31,3.95,45.803,24.626,343.2,63.2,2.9,1,0,0,0
HS32,3.95,45.798,24.608,352.7,53.8,3.2,1,0,0,0
HS33,3.95,45.8,24.599,340.8,56.9,2.1,1,0,0,0
HS34,3.57,45.839,24.691,4,33.7,5.6,1,0,0,0
HS36,3.95,45.8,24.585,343.3,43.6,2.9,1,0,0,0
HS4,2.5,45.936,25.133,7.6,72.4,3.3,1,0,0,0
HS5,2.5,45.935,25.14,0.6,67.2,5,1,0,0,0
HS6,2.77,45.905,25.072,13.6,48.6,3.5,1,0,0,0
HS8,2.5,45.932,25.072,352.1,51.2,5.5,1,0,0,0
HS9,2.5,45.932,25.071,358.9,60.4,4.7,1,0,0,0
PN14,0.9,45.967,25.165,357.2,49.2,5.4,1,0,0,0
PN17,0.9,45.894,25.096,23.8,61,5.8,1,0,0,0
PN18,0.9,45.885,25.067,17,64.1,6,1,0,0,0
PN19,0.9,45.884,25.068,31.9,64.5,4.3,1,0,0,0
PN20,0.9,45.883,25.069,15.5,62.5,5.9,1,0,0,0
PN21,0.9,45.886,25.107,10.7,60.2,7.8,1,0,0,0
PN22,0.9,45.86,25.109,10.9,51.7,7.9,1,0,0,0
PN23,1.06,45.845,25.066,19.4,62.7,3.5,1,0,0,0
PN24,0.9,45.864,25.108,7.3,72.1,3.4,1,0,0,0
PN27,0.9,45.86,25.108,350.6,74.5,6.5,1,0,0,0
PN28,0.9,45.861,25.109,6.9,75.7,2.9,1,0,0,0
PN30,0.9,45.849,25.144,9.9,71,4.7,1,0,0,0
PN31,0.9,45.849,25.144,10.2,72.4,2.4,1,0,0,0
PN34,0.684,45.947,25.223,346.4,64.5,2.4,1,0,0,0
PN36,0.9,45.85,25.122,341.1,69.8,3.8,1,0,0,0
PN45,0.9,45.868,25.1,335.2,64.2,5.1,1,0,0,0
PVA,0.683,45.872,25.202,13.6,74.2,1.4,1,0,0,0
VAL11,1.67,19.96,258.995,21.4,19.3,1.7,1,0,0,0
VAL12,0.58,19.184,257.497,352.6,25.4,6.5,1,0,0,0
VAL13,2.6,20.189,257.744,357.7,33.2,3.2,1,0,0,0
VAL2,2.78,20.705,259.334,354.5,-5.9,2.5,1,0,0,0
VAL3,2.78,20.705,259.334,351.6,-5.7,4.5,1,0,0,0
VAL4,2.35,20.59,259.311,352.6,31.2,2.1,1,0,0,0
VAL5,2.35,20.59,259.311,343.5,33.7,5.4,1,0,0,0
VAL6,2.35,20.59,259.311,348.1,26.2,3.8,1,0,0,0
VAL9,1.67,20.41,258.965,351.5,37.5,8,1,0,0,0
JO-13,2.95,19.215,258.419,358,25.2,4,1,0,0,0
JO-16,2.9,19.165,258.44,347.3,24.8,5.3,1,0,0,0
JO-19,2.74,19.243,258.402,357.3,36.2,1.5,1,0,0,0
Tac-02,0.06,19.051,258.396,1.8,38.6,6.9,1,0,0,0
Tac-03A,0.38,19.127,258.452,352.5,42.3,4.4,1,0,0,0
Tac-03B,0.38,19.127,258.452,353.8,52.5,2.9,1,0,0,0
Tac-04,0.05,19.079,258.444,348.9,24.8,5.5,1,0,0,0
Tac-05,0.59,19.17,258.5,352.6,43.1,1.6,1,0,0,0
Tac-06,0.0025,19.211,258.505,334.4,23.4,4.1,1,0,0,0
Tac-07,1.7,19.228,258.625,348.2,37.8,5.5,1,0,0,0
Tac-08,1.64,19.248,258.643,355.1,38.2,2,1,0,0,0
Tac-09,0.32,19.154,258.53,354.8,34.6,2.6,1,0,0,0
Tac-10,0.6,19.16,258.603,354.3,29.2,6.1,1,0,0,0
Tac-13,0.96,19.245,258.491,357.6,37.6,5.5,1,0,0,0
Tac-15,0.73,19.271,258.461,351.6,21.2,3.6,1,0,0,0
Tac-17,0.05,19.237,258.411,346.3,34.9,6.9,1,0,0,0
Tac-18,0.22,19.246,258.441,352.7,25.1,4,1,0,0,0
Tac-21,2.68,19.418,258.754,351.3,43.2,3.2,1,0,0,0
Tac-23,0.06,19.222,258.528,353.3,46.4,5.1,1,0,0,0
Tac-24,0.62,19.291,258.579,349.4,44.8,3.5,1,0,0,0
Tac-25,0.51,19.047,258.646,346.3,22.9,6.5,1,0,0,0
Tac-26,2.68,19.23,258.785,349.8,36.6,2.8,1,0,0,0
CB01,0.085,21.038,255.595,350.1,55.8,4.1,1,0,0,0
CB02,0.521,21.076,255.649,25.3,58.1,7.6,1,0,0,0
CB03,0.403,21.073,255.66,11.5,41.4,5.8,1,0,0,0
CB05,0.264,21.176,255.377,325.4,31.8,6.6,1,0,0,0
CB06,0.52,21.247,255.25,8.4,11.3,1.9,1,0,0,0
CB08,0.215,21.065,255.242,30.6,59.2,3.8,1,0,0,0
CB14,0.027,21.17,255.234,355.3,40,2.5,1,0,0,0
CB15,0.111,21.208,255.416,11.6,41.9,5.4,1,0,0,0
CB16,0.057,21.218,255.398,358.2,30.2,4.1,1,0,0,0
CB17,0.002,21.213,255.42,358.2,44.8,6.9,1,0,0,0
ICL03,2.35E-04,63.91,342.137,319,76,2.4,1,0,0,0
ICL04,2.35E-04,63.855,342.136,338,81,3.5,1,0,0,0
ICL06,1.08E-03,63.62,341.482,16,71,2.2,1,0,0,0
ICL07,1.08E-03,63.637,341.459,22,80,2.8,1,0,0,0
ICL32,8.23E-04,63.815,337.258,5,71,2.9,1,0,0,0
ICL33,8.23E-04,63.824,337.382,352,69,1.8,1,0,0,0
ICL34,8.23E-04,63.878,337.512,6,73,2.1,1,0,0,0
ICL35,8.23E-04,63.927,337.551,13,69,2.8,1,0,0,0
ICL28,8.86E-04,63.859,337.786,23,74,2,1,0,0,0
ICL30,8.86E-04,64.032,338.003,12,77,2.2,1,0,0,0
ICL18,8.23E-04,64.201,340.711,19,79,2.3,1,0,0,0
ICL22,3.87E-03,64.145,340.845,333,81,2.5,1,0,0,0
ICL31,2.02E-03,64.091,340.951,2,81,3.1,1,0,0,0
ICL21,3.22E-03,64.056,340.11,337,84,2.7,1,0,0,0
ICL12,3.22E-03,64.367,341.185,47,78,2.2,1,0,0,0
ICL13,3.22E-03,64.357,341.264,23,76,2.2,1,0,0,0
ICL20,3.22E-03,64.182,340.556,32,76,3,1,0,0,0
ICL23,8.23E-04,64.118,340.127,9,74,2.6,1,0,0,0
ICL16,6.22E-03,64.059,340.11,10,70,2.9,1,0,0,0
ICL19,6.42E-03,64.186,340.557,18,65,2.8,1,0,0,0
ICL24,6.62E-03,64.074,340.122,4,75,4.6,1,0,0,0
ICL26,8.02E-03,64.324,341.316,267,85,3.1,1,0,0,0
CN11,1.02,-35.562,291.369,344.4,-51.2,3.3,1,0,0,0
PN15,1,-36.459,290.266,0.6,-47.3,4.9,1,0,0,0
PN16,0.233,-36.407,290.276,4.6,-62.3,4.7,1,0,0,0
PN22,1,-36.46,290.567,343.1,-42.3,3.8,1,0,0,0
PN23,0.026,-36.392,290.578,331.4,-36.9,5.4,1,0,0,0
PN24,1,-36.56,290.566,8.1,-50.9,3.2,1,0,0,0
PN25,0.009,-36.491,290.578,348.7,-65.7,8.3,1,0,0,0
PN26,0.285,-36.51,290.575,354.2,-62.5,1.5,1,0,0,0
PY12,1,-36.56,290.366,12.7,-62,5.1,1,0,0,0
PY14,1,-36.56,290.366,2.5,-55.8,3.9,1,0,0,0
PY15,1,-36.56,290.366,17.2,-64.3,3.8,1,0,0,0
PY16,1,-36.56,290.366,16.1,-63.6,2.7,1,0,0,0
PY19,1,-36.56,290.566,3.1,-54.6,3.6,1,0,0,0
PY20,1,-36.46,290.567,350.2,-64.3,6.4,1,0,0,0
PY26,1,-36.41,290.667,352.1,-59.8,6.1,1,0,0,0
PY27,0.015,-36.342,290.678,344.8,-29.3,6.1,1,0,0,0
PY28,0.028,-36.343,290.678,4.2,-49.5,2.1,1,0,0,0
PY29,0.168,-36.352,290.777,330.3,-69,4,1,0,0,0
PY32,0.007,-36.341,290.778,6.9,-12.2,5,1,0,0,0
RE04bis,0.073,-21.092,55.452,347.9,-36.4,3.2,1,0,0,0
RE09bis,0.0784,-21.093,55.451,349.8,-47.6,8,1,0,0,0
RE13,0.0813,-21.093,55.45,354.3,-32.2,4.7,1,0,0,0
RE23,0.0873,-21.094,55.449,349.2,-36.8,7,1,0,0,0
RE26,0.0885,-21.094,55.449,0.5,-15.8,7.3,1,0,0,0
RE27,0.0907,-21.095,55.448,350.4,-35,3.9,1,0,0,0
RE28,0.092,-21.095,55.448,345.3,-36.9,5.9,1,0,0,0
RE29,0.094,-21.095,55.448,345.1,-44.2,8.2,1,0,0,0
RE33,0.102,-21.096,55.446,349.9,-37.2,5.8,1,0,0,0
RE52,0.113,-21.098,55.444,4.5,-37.5,5.1,1,0,0,0
RE55,0.116,-21.098,55.443,359.9,-2,5.9,1,0,0,0
RE57,0.117,-21.098,55.443,10.3,-17.1,6.7,1,0,0,0
RE59,0.12,-21.099,55.443,10.2,-50.4,3.6,1,0,0,0
RE62,0.125,-21.099,55.442,10.2,-31.1,3.8,1,0,0,0
RE64bis,0.131,-21.1,55.44,10.2,-31.1,3.8,1,0,0,0
GU47 ,1.81,15.999,298.025,347.3,31.1,5.6,1,0,0,0
GU42 ,0.777,16.023,298.125,331.2,40.2,5.5,1,0,0,0
GU49 ,0.77,16.003,298.126,349,51.1,8.2,1,0,0,0
GU43 ,0.759,16.015,298.127,358,44.3,5.4,1,0,0,0
GU52 ,0.66,16.026,298.267,353.1,19.3,3.9,1,0,0,0
GU54 ,0.659,16.036,298.267,351.6,24.2,2.7,1,0,0,0
GU50 ,0.616,16.041,298.322,346.2,33.6,7,1,0,0,0
GU55 ,0.113,16.032,298.286,6.2,31.5,2.4,1,0,0,0
GU53 ,0.087,16.965,298.329,0.3,23.3,1.6,1,0,0,0
PVF-061,1.30E-02,31.566,246.513,339.9,60.2,5.6,1,0,0,0
PVF-105,1.35E-02,31.656,246.494,333.7,61.9,6.6,1,0,0,0
PVF-106,1.35E-02,31.676,246.494,352.6,60.1,4.3,1,0,0,0
PVF-107,1.35E-02,31.676,246.514,356.5,56.2,6,1,0,0,0
PVF-056,1.20E-02,31.936,246.633,15.2,59.1,4.4,1,0,0,0
PVF-121,1.11E-02,31.686,246.473,353.9,51.6,3.2,1,0,0,0
PVF-122,1.12E-02,31.686,246.483,346.7,58.2,4.6,1,0,0,0
PVF-019,2.70E-02,31.897,246.615,1,62.7,7.2,1,0,0,0
PVF-051,1.60E-02,31.796,246.614,3.9,58.9,6.4,1,0,0,0
PVF-020-I,3.20E-02,31.858,246.596,356.6,39.7,5.8,1,0,0,0
PVF-020-II,4.20E-02,31.859,246.597,6.5,43.1,3.1,1,0,0,0
PVF-103,3.80E-04,31.794,246.532,31.6,62,8.4,1,0,0,0
PVF-054,1.90E-01,31.996,246.386,354.1,59.6,5.3,1,0,0,0
10CL02:10CL12:11CL53:11CL54,5.09E-03,-37.37,288.607,14.6,-34.6,1.1,1,0,0,0
10CL03:10CL04:10CL05:10CL13,5.09E-03,-37.383,288.569,13.1,-46.1,0.9,1,0,0,0
10CL28:10CL32:11CL78:11CL83:10CL29:10CL30:10CL31:11CL87:11CL82:11CL81,1.76E-04,-41.147,287.436,18.1,-50.7,0.5,1,0,0,0
10CL44:10CL46:10CL47:11CL70:11CL71:11CL72:11CL75:11CL76:95VR20:95VR21,5.75E-04,-39.358,288.023,349.8,-61.2,0.6,1,0,0,0
11CL73:11CL74:10CL43:10CL45,2.24E-04,-39.35,288.013,16.9,-45.4,0.7,1,0,0,0
10CL14:10CL15:10CL16:10CL17:10CL18:10CL19:10CL24:11CL58,2.60E-04,-38.799,288.334,10.1,-54.7,0.6,1,0,0,0
10CL22,2.31E-04,-38.764,288.282,9.4,-41.4,3.7,1,0,0,0
11CL63,1.61E-04,-38.743,288.324,355.1,-63.2,1.9,1,0,0,0
11CL64,1.61E-04,-38.743,288.324,349.2,-54.6,2.6,1,0,0,0
11CL65,1.61E-04,-38.743,288.324,0.9,-61.5,2.8,1,0,0,0
11CL66,1.61E-04,-38.743,288.324,2.7,-57,2.2,1,0,0,0
12C105,1.61E-04,-38.696,288.326,13.9,-51.1,3.7,1,0,0,0
12C106,1.61E-04,-38.696,288.326,7.1,-59.3,2.4,1,0,0,0
12C107,1.61E-04,-38.696,288.324,6.8,-54.3,2.7,1,0,0,0
12C108,1.61E-04,-38.696,288.324,350.3,-62.3,3,1,0,0,0
12C109,1.61E-04,-38.696,288.324,347.8,-65.9,1.6,1,0,0,0
12CL96,4.71E-04,-41.293,287.709,3,-54.4,3.1,1,0,0,0
CL90,4.11E-04,-38.354,288.448,358.1,-64.3,4.5,1,0,0,0
mcnBAJ,9.4,21.37,257.754,4.5,17.9,2.9,1,0,0,0
mcnJALO,9.4,21.896,258.507,341.3,42,2.4,1,0,0,0
mcnLN,9,21.141,257.961,6.8,32.9,3.3,1,0,0,0
mcnPEP,9.4,21.646,258.186,17.8,19.6,3.3,1,0,0,0
mcnPEV,9.4,21.704,258.248,9.8,45.6,3,1,0,0,0
mcnSJU,9.4,21.935,258.549,8.6,29,3.6,1,0,0,0
mcnTEP,9.4,21.56,258.062,345.2,45.7,4.2,1,0,0,0
pcnCAL,2.6,20.196,257.741,1.2,40.1,4.4,1,0,0,0
pcnELD,4.3,19.937,259.88,354.7,22.9,4.2,1,0,0,0
pcnGUA,3.8,20.646,259.536,0.9,36.3,4.5,1,0,0,0
pcnPAJ,3,20.358,257.628,358.4,58.9,6.1,1,0,0,0
pcnPSA,3.4,20.245,259.685,326.8,50.5,4.3,1,0,0,0
pcnVIR,4.5,20.322,259.814,356.6,39.6,7.9,1,0,0,0
pcnZAP,3.96,20.94,257.12,9,43,5,1,0,0,0
pwnPLA,3,21.614,255.018,351.1,31.3,6.4,1,0,0,0
pwrJOL,3.36,21.694,255.112,8.4,49.1,6,1,0,0,0
qcnCOP,1.5,19.4,259.761,357.2,20.9,2.5,1,0,0,0
qcnSM,1.6,19.497,259.78,28.1,42.2,3.1,1,0,0,0
qcnSOM,1.15,19.396,259.73,348,46.5,1.9,1,0,0,0
qcnTZAR,0.5,19.393,257.954,3.8,44.4,2.3,1,0,0,0
RT01RT45,1.35,4.956,284.569,344.9,6.5,3.2,1,0,0,0
RT03,0,4.94,284.512,6,7,3.2,1,0,0,0
RT04,0.0445,4.911,284.553,5.1,5.7,4.2,1,0,0,0
RT06,1.2,4.947,284.694,0.2,1.9,1.6,1,0,0,0
RT07,1.35,4.926,284.718,20.2,-15.1,1.5,1,0,0,0
RT08,0.0445,4.988,284.646,7.1,22.6,4.7,1,0,0,0
RT09,0.05,5.087,284.699,360,1.9,3.4,1,0,0,0
RT11,0.05,5.094,284.702,358.8,18,4,1,0,0,0
RT13,2.65,4.889,284.781,357.3,30.7,2.5,1,0,0,0
RT14,0.0445,4.941,284.636,350.6,7.4,2.6,1,0,0,0
RT15,0.16,4.895,284.752,0.9,4.4,1.8,1,0,0,0
RT16,0.495,4.866,284.745,355.9,3.3,1.6,1,0,0,0
RT17,0.495,4.895,284.734,357.5,-2.3,5.6,1,0,0,0
RT18,0.495,4.912,284.656,347.5,-18,5.1,1,0,0,0
RT19,0.0445,4.936,284.656,14.8,5.6,3.8,1,0,0,0
RT20,0.495,4.91,284.69,352.7,-14,2.2,1,0,0,0
RT21,0.495,4.911,284.677,14,7.4,1.9,1,0,0,0
RT23,0.0445,4.927,284.532,9.9,4.5,2.3,1,0,0,0
RT24,0.0445,4.911,284.536,11.3,10.7,2.2,1,0,0,0
RT26,1.35,4.795,284.642,13.6,22.2,2.2,1,0,0,0
RT27,0.089,4.911,284.537,357.4,-7.9,5.7,1,0,0,0
RT28,1.35,4.841,284.566,5.1,7.7,2.2,1,0,0,0
RT29,0.495,4.901,284.648,5.4,-26.2,2.6,1,0,0,0
RT30,0.495,4.841,284.635,14.2,22.2,1.7,1,0,0,0
RT31,0.0445,4.872,284.625,12.8,-5.7,3.8,1,0,0,0
RT32,0.495,4.814,284.619,6.2,24.5,1.8,1,0,0,0
RT33,0.0445,4.915,284.626,5.6,5.1,4.6,1,0,0,0
RT34,0.0445,4.891,284.628,353.6,-4.2,3.4,1,0,0,0
RT35,0.0445,4.88,284.632,8.3,7.2,1.8,1,0,0,0
RT36,0.0445,4.878,284.63,10.8,1,2.5,1,0,0,0
RT38,2.65,4.9,284.79,7.7,-2.8,2.2,1,0,0,0
RT40,1.35,4.849,284.421,6.2,-15.7,2.4,1,0,0,0
RT44,1.35,4.829,284.429,2.5,-14.3,2.9,1,0,0,0
RT47,0.495,4.823,284.637,12.8,13.6,1.8,1,0,0,0
RT48,0.495,4.823,284.638,11.2,15.1,2.1,1,0,0,0
RT49,0.0445,4.924,284.625,2.7,3.3,2.4,1,0,0,0
RT50,0.0445,4.905,284.627,6.3,5,1.7,1,0,0,0
RT51,0.0445,4.912,284.628,0.1,-4.1,1.8,1,0,0,0
CRC-1,0.075,53.488,191.908,343.5,57.9,4.1,1,0,0,0
CRC-10,0.075,53.488,191.908,354.6,61.1,4.1,1,0,0,0
CRC-11,0.075,53.488,191.908,339.1,62.2,4,1,0,0,0
CRC-12,0.075,53.488,191.908,348.8,63.4,4.4,1,0,0,0
CRC-13,0.075,53.488,191.908,352.1,61.5,4.4,1,0,0,0
CRC-15,0.075,53.488,191.908,347.7,64.2,2.2,1,0,0,0
CRC-2,0.075,53.488,191.908,33.5,77.3,1.8,1,0,0,0
CRC-3,0.075,53.488,191.908,45.1,74.8,2.3,1,0,0,0
CRC-6,0.075,53.488,191.908,359,68.4,2.9,1,0,0,0
CRC-7,0.075,53.488,191.908,358.5,71.4,2.9,1,0,0,0
CRC-9,0.075,53.488,191.908,358.8,78.3,3.5,1,0,0,0
DFB-10,0.47,54.07,193.273,350.6,62.8,3.4,1,0,0,0
DFB-11,0.47,54.07,193.273,350.2,66.3,2.5,1,0,0,0
DFB-12,0.47,54.07,193.273,7.6,46.5,4.4,1,0,0,0
DFB-13,0.47,54.07,193.273,5.5,54.8,3.6,1,0,0,0
DFB-14,0.47,54.07,193.273,2.1,78.2,4.6,1,0,0,0
DFB-15,0.47,54.07,193.273,1.3,78.8,2.5,1,0,0,0
DFB-16,0.47,54.07,193.273,358.7,80.2,3.4,1,0,0,0
DFB-17,0.47,54.07,193.273,23.7,75.6,3.4,1,0,0,0
DFB-18,0.47,54.07,193.273,36.4,78.7,6.6,1,0,0,0
DFB-19,0.47,54.07,193.273,25.7,70.7,2.5,1,0,0,0
DFB-2,0.47,54.07,193.273,8.3,68.2,3.6,1,0,0,0
DFB-20,0.47,54.07,193.273,16.9,64.8,4,1,0,0,0
DFB-21,0.47,54.07,193.273,351.1,48,4.2,1,0,0,0
DFB-3,0.47,54.07,193.273,10.8,65.1,1.4,1,0,0,0
DFB-4,0.47,54.07,193.273,16.2,67.8,2.3,1,0,0,0
DFB-7,0.47,54.07,193.273,346.5,63.5,4.3,1,0,0,0
DFB-8,0.47,54.07,193.273,347.1,67,3,1,0,0,0
DFB-9,0.47,54.07,193.273,343.1,64.5,3.1,1,0,0,0
KAN-2,0.199,51.944,182.884,10.3,69,4.3,1,0,0,0
KAN-3,0.199,51.944,182.884,353.4,61.4,3.6,1,0,0,0
KAN-4,0.199,51.944,182.884,357.8,65.5,3.8,1,0,0,0
KAN-5,0.199,51.944,182.884,343.5,66.2,1.8,1,0,0,0
KAN-6,0.199,51.944,182.884,354.5,65.5,2.9,1,0,0,0
KAN-7,0.199,51.944,182.884,353.8,75.5,4.8,1,0,0,0
NJC-10,1.86,53.92,191.962,359.1,67.4,6.8,1,0,0,0
NJC-11,1.82,53.911,191.961,340.6,64.7,2.9,1,0,0,0
NJC-12,1.72,53.89,191.958,341.3,62.8,7.3,1,0,0,0
NJC-14,1.97,53.943,191.966,337.3,67.3,3.6,1,0,0,0
NJC-15,1.84,53.915,191.962,330.8,70.6,4.1,1,0,0,0
NJC-16,1.91,53.93,191.964,319.2,67.4,2.6,1,0,0,0
NJC-17,1.85,53.918,191.962,335.8,58,4.6,1,0,0,0
NJC-18,1.81,53.909,191.961,343.7,57.3,6.2,1,0,0,0
NJC-2,1.8,53.907,191.96,347.9,64.6,1.1,1,0,0,0
NJC-3,1.95,53.938,191.965,0.6,63.9,2.9,1,0,0,0
NJC-4,1.83,53.913,191.961,344.2,63.2,2.7,1,0,0,0
NJC-5,1.85,53.918,191.962,358.3,62,5.7,1,0,0,0
NJC-6,1.82,53.911,191.961,351.1,66.6,4.5,1,0,0,0
NJC-7,1.75,53.897,191.959,349.2,64.9,3.7,1,0,0,0
NJC-9,2.06,53.961,191.968,348.5,69.4,2.9,1,0,0,0
RDH-1,0.13,51.93,182.935,13.5,66.6,5.5,1,0,0,0
RDH-10,0.13,51.93,182.935,12.7,72.2,6.1,1,0,0,0
RDH-11,0.13,51.93,182.935,359.1,72.3,4.2,1,0,0,0
RDH-12,0.13,51.93,182.935,0.9,73,2.5,1,0,0,0
RDH-13,0.13,51.93,182.935,4.8,74.3,2.6,1,0,0,0
RDH-14,0.13,51.93,182.935,9.9,77.1,5.7,1,0,0,0
RDH-2,0.13,51.93,182.935,9.4,65.8,3,1,0,0,0
RDH-5,0.13,51.93,182.935,3.8,76.9,3.5,1,0,0,0
RDH-6,0.13,51.93,182.935,13.1,69.6,1.7,1,0,0,0
RDH-7,0.13,51.93,182.935,17.5,67.8,3.7,1,0,0,0
RDH-8,0.13,51.93,182.935,353.1,74.5,6.1,1,0,0,0
RDH-9,0.13,51.93,182.935,5.7,73.3,1.7,1,0,0,0
OT03,2.90E-02,35.899,137.463,0.2,60.4,4.1,1,0,0,0
OT04,2.90E-02,35.899,137.463,351.2,69.4,2.8,1,0,0,0
OT05,2.90E-02,35.899,137.463,358.5,63,4.7,1,0,0,0
OT06,8.40E-02,35.9,137.429,11.9,45.5,5.5,1,0,0,0
OT09,5.90E-02,35.892,137.453,2.3,52.8,4.4,1,0,0,0
OT10,5.90E-02,35.892,137.453,6.9,60.6,2.7,1,0,0,0
OT11,5.90E-02,35.892,137.453,3.1,54.3,4.3,1,0,0,0
