Site Tag,Site Age,Site Latitude (N),Site Longitude (E),Site Declination,Site Inclination,a95,Weight,Euler Pole Latitude (N),Euler Pole Longitude (E),Euler Pole Rotation Angle
25-2,5,51.73,-120.01,336.3,69.3,2,1,0,0,0
4-Jan,5,50.04,-123.11,323.1,77,2.2,1,0,0,0
31-Aug,5,51.61,-126.4,1.6,67.9,2.3,1,0,0,0
22-1,5,51.93,-120.03,26.2,73.5,2.4,1,0,0,0
22-2,5,51.93,-120.03,20.4,76.2,2.4,1,0,0,0
25-6,5,51.73,-120.01,327.6,70.9,2.4,1,0,0,0
3-Jan,5,50.07,-123.09,342.1,68.7,2.4,1,0,0,0
2-Jan,5,50.07,-123.04,41.3,77.5,2.4,1,0,0,0
29-1,5,49.83,-119.75,3.3,81.9,2.4,1,0,0,0
25-1,5,51.73,-120.01,348.3,66.7,2.5,1,0,0,0
31-Dec,5,50.68,-123.48,23.2,53.2,2.6,1,0,0,0
31-Jul,5,51.59,-126.45,5.1,56.1,2.6,1,0,0,0
19-1,5,52.17,-120.22,23.6,71.6,2.8,1,0,0,0
26-1,5,51.68,-120.05,350.5,68.7,2.8,1,0,0,0
25-4,5,51.73,-120.01,359.6,68.4,2.8,1,0,0,0
3-Sep,5,51.61,-126.4,8.9,72.2,3.1,1,0,0,0
15-1,5,51.59,-126.43,14.7,68.7,3.1,1,0,0,0
25-7,5,51.73,-120.01,324.8,66.9,3.1,1,0,0,0
25-9,5,51.73,-120.01,350.3,66.5,3.1,1,0,0,0
4-Sep,5,51.61,-126.4,1.3,68.3,3.3,1,0,0,0
16-1,5,51.4,-126.31,348.3,58.3,3.5,1,0,0,0
30-Apr,5,51.62,-126.6,358.5,67.3,3.5,1,0,0,0
28-1,5,51.63,-120.13,332.1,69.3,3.6,1,0,0,0
27-3,5,51.67,-120.04,311.1,69.2,3.7,1,0,0,0
14-1,5,51.59,-126.43,13,68,3.8,1,0,0,0
27-1,5,51.67,-120.04,327.8,71.1,3.9,1,0,0,0
30-Sep,5,51.55,-126.35,12.6,68.9,3.9,1,0,0,0
20-1,5,51.97,-120.13,4,64.3,3.9,1,0,0,0
20-2,5,51.97,-120.13,25.5,63,3.9,1,0,0,0
26-2,5,51.68,-120.05,344.1,66.7,4,1,0,0,0
25-10,5,51.73,-120.01,350.6,65.1,4,1,0,0,0
13-1,5,51.59,-126.43,23.1,67.9,4.1,1,0,0,0
25-8,5,51.73,-120.01,351.9,66.5,4.1,1,0,0,0
26-3,5,51.68,-120.05,351.8,61.8,4.2,1,0,0,0
22-3,5,51.93,-120.03,9.7,74.6,4.4,1,0,0,0
18-1,5,52.13,-120.23,5.7,69.2,4.5,1,0,0,0
1-Jan,5,50.65,-123.44,23.1,56.2,4.6,1,0,0,0
27-2,5,51.67,-120.04,314.2,66,4.8,1,0,0,0
16-2,5,51.4,-126.31,357.1,51.3,4.9,1,0,0,0
31-Jan,5,51.62,-126.62,343.4,68.1,5.6,1,0,0,0
2-Sep,5,51.61,-126.4,357.9,63.6,6.3,1,0,0,0
1-Sep,5,51.61,-126.4,356.2,72.8,6.7,1,0,0,0
24-1,5,51.77,-120.01,330.8,62,7.1,1,0,0,0
30-Jun,5,51.59,-126.45,6.3,61.3,7.4,1,0,0,0
2-Feb,5,51.62,-126.62,311.5,74,14.8,1,0,0,0
QTW-10-45,5,-36,289.12,359.2,-57.3,1.1,1,0,0,0
LV-1-6,5,-36,289.12,4.8,-29.9,1.8,1,0,0,0
QTW-12-3,5,-36,289.12,339.7,-49.3,1.9,1,0,0,0
QTW-10-32,5,-36,289.12,3.9,-53.8,1.9,1,0,0,0
ESPE-I-11,5,-36,289.12,14.1,-56.3,2.1,1,0,0,0
QTW-11-19,5,-36,289.12,352.1,-62.3,2.1,1,0,0,0
EPW-6-8,5,-36,289.12,350.2,-75.3,2.2,1,0,0,0
LV-1-2,5,-36,289.12,14.4,-54.2,2.2,1,0,0,0
QTW-12-5,5,-36,289.12,338.7,-44.5,2.3,1,0,0,0
QTW-11-20,5,-36,289.12,356.8,-55.6,2.3,1,0,0,0
EMU10,5,-36,289.12,16.5,-49.9,2.4,1,0,0,0
ESPE-II-7,5,-36,289.12,343.4,-55.7,2.5,1,0,0,0
EMU23,5,-36,289.12,17.4,-46.2,2.5,1,0,0,0
EMU14,5,-36,289.12,16.6,-51.4,2.6,1,0,0,0
EMU12,5,-36,289.12,11.6,-49.5,2.6,1,0,0,0
QTW-10-39,5,-36,289.12,354.9,-52.1,2.6,1,0,0,0
QCN-1-2,5,-36,289.12,2.7,-53.7,2.6,1,0,0,0
ESPE-I-8,5,-36,289.12,5.4,-40.3,2.6,1,0,0,0
LV-1-17,5,-36,289.12,353.1,-55.2,2.7,1,0,0,0
QTW-12-8,5,-36,289.12,333.1,-53.6,2.7,1,0,0,0
QTW-12-2,5,-36,289.12,350.9,-52.9,2.7,1,0,0,0
QTW-10-35,5,-36,289.12,2.3,-50.5,2.8,1,0,0,0
QTW-10-44,5,-36,289.12,331,-54.7,2.8,1,0,0,0
QTW-10-19,5,-36,289.12,344.7,-43.7,2.8,1,0,0,0
ESPE-I-31,5,-36,289.12,16.7,-38.9,2.8,1,0,0,0
QTW-10-43,5,-36,289.12,354.1,-55.4,2.8,1,0,0,0
QTW-10-23,5,-36,289.12,345,-49.5,2.9,1,0,0,0
LV-1-15,5,-36,289.12,2.1,-53.9,2.9,1,0,0,0
LV-1-10,5,-36,289.12,8.7,-35.6,3,1,0,0,0
EMU18,5,-36,289.12,12.1,-45,3,1,0,0,0
ESPE-I-15,5,-36,289.12,10.3,-49,3,1,0,0,0
ESPE-I-6,5,-36,289.12,18.2,-56.4,3,1,0,0,0
ESPE-I-18,5,-36,289.12,356.4,-55.9,3.1,1,0,0,0
EMU9,5,-36,289.12,20.9,-56.4,3.1,1,0,0,0
EMU7,5,-36,289.12,16.9,-47.2,3.1,1,0,0,0
EMU22,5,-36,289.12,17.4,-50.6,3.1,1,0,0,0
QTW-10-33,5,-36,289.12,1.2,-52.9,3.1,1,0,0,0
EMU15,5,-36,289.12,17.7,-49.8,3.2,1,0,0,0
QTW-10-21,5,-36,289.12,350,-49.2,3.2,1,0,0,0
LV-1-5,5,-36,289.12,4.7,-58.3,3.2,1,0,0,0
ESPE-I-5,5,-36,289.12,5.3,-54.8,3.2,1,0,0,0
QTW-11-18,5,-36,289.12,11,-61,3.2,1,0,0,0
ESPE-I-23,5,-36,289.12,8.4,-31.7,3.3,1,0,0,0
EMU8,5,-36,289.12,11.8,-41.7,3.3,1,0,0,0
QTW-10-27,5,-36,289.12,343.9,-50.1,3.3,1,0,0,0
EMU13,5,-36,289.12,16.3,-52.6,3.4,1,0,0,0
ESPE-I-38,5,-36,289.12,11.8,-51.1,3.4,1,0,0,0
ESPE-I-17,5,-36,289.12,357.3,-47.8,3.5,1,0,0,0
EMU21,5,-36,289.12,17,-48.1,3.5,1,0,0,0
QTW-10-29,5,-36,289.12,5.8,-55.8,3.5,1,0,0,0
QTW-10-37,5,-36,289.12,2.7,-52,3.5,1,0,0,0
ESPE-I-4,5,-36,289.12,355.3,-54.9,3.5,1,0,0,0
LV-1-20,5,-36,289.12,5.4,-64.5,3.6,1,0,0,0
QTW-10-41,5,-36,289.12,357.9,-55.7,3.6,1,0,0,0
EMU17,5,-36,289.12,14,-45.8,3.7,1,0,0,0
ESPE-I-16,5,-36,289.12,16.7,-59,3.7,1,0,0,0
LV-1-1,5,-36,289.12,27.7,-60.2,3.7,1,0,0,0
QCN-1-3,5,-36,289.12,7,-40.2,3.8,1,0,0,0
LV-1-7,5,-36,289.12,3.9,-39.6,3.8,1,0,0,0
EML-1-7,5,-36,289.12,336,-49.3,3.8,1,0,0,0
EMU1,5,-36,289.12,6.8,-43.8,3.8,1,0,0,0
ESPE-I-30,5,-36,289.12,12.2,-36.5,3.8,1,0,0,0
ESPE-II-4,5,-36,289.12,6.5,-57.1,3.8,1,0,0,0
EMU11,5,-36,289.12,20.4,-46.9,3.9,1,0,0,0
EMU20,5,-36,289.12,7.4,-42.5,3.9,1,0,0,0
ESPE-I-32,5,-36,289.12,11.5,-39.3,3.9,1,0,0,0
ESPE-I-28,5,-36,289.12,16.5,-37,4,1,0,0,0
LV-1-14,5,-36,289.12,349,-49.5,4,1,0,0,0
ESPE-I-19,5,-36,289.12,4.8,-47.8,4,1,0,0,0
EML-1-18,5,-36,289.12,10,-35.5,4,1,0,0,0
LV-1-11,5,-36,289.12,4.7,-38.6,4.1,1,0,0,0
LV-1-19,5,-36,289.12,6.4,-55.8,4.1,1,0,0,0
ESPE-I-7,5,-36,289.12,356.3,-43.7,4.1,1,0,0,0
ESPE-I-9',5,-36,289.12,3.5,-46.3,4.1,1,0,0,0
QTW-12-9,5,-36,289.12,350.4,-59.1,4.1,1,0,0,0
LV-1-3,5,-36,289.12,20.8,-55.2,4.2,1,0,0,0
EML-1-3,5,-36,289.12,11.1,-69.6,4.3,1,0,0,0
EPW-6-5,5,-36,289.12,14.5,-76,4.3,1,0,0,0
QTW-10-28,5,-36,289.12,345.9,-46.4,4.4,1,0,0,0
QTW-10-25,5,-36,289.12,347.2,-49.9,4.4,1,0,0,0
ESPE-I-2,5,-36,289.12,352.7,-49.6,4.4,1,0,0,0
EMU6,5,-36,289.12,359.9,-69.5,4.5,1,0,0,0
EMU16,5,-36,289.12,10.5,-50.3,4.5,1,0,0,0
ESPE-I-9,5,-36,289.12,358.7,-46.9,4.5,1,0,0,0
ESPE-I-21,5,-36,289.12,2.1,-30.4,4.6,1,0,0,0
QTW-10-22,5,-36,289.12,347.7,-49.5,4.6,1,0,0,0
LV-1-18,5,-36,289.12,357.9,-55.1,4.6,1,0,0,0
QTW-10-42,5,-36,289.12,5.1,-60.8,4.6,1,0,0,0
EML-1-16,5,-36,289.12,2.9,-42.8,4.7,1,0,0,0
QTW-10-46,5,-36,289.12,10.6,-51.2,4.7,1,0,0,0
QTW-10-14,5,-36,289.12,359.2,-40.2,4.7,1,0,0,0
QTW-10-30,5,-36,289.12,0.5,-58.1,4.7,1,0,0,0
ESPE-I-1,5,-36,289.12,1.8,-47.4,4.8,1,0,0,0
QTW-12-1,5,-36,289.12,327.4,-53.4,4.8,1,0,0,0
QTW-12-10,5,-36,289.12,337.4,-56.7,4.8,1,0,0,0
ESPE-I-29,5,-36,289.12,14.2,-40.2,4.8,1,0,0,0
ESPE-I-22,5,-36,289.12,14.2,-36.9,4.9,1,0,0,0
QTW-10-20,5,-36,289.12,350,-52.3,4.9,1,0,0,0
QTW-10-34,5,-36,289.12,1.8,-54,4.9,1,0,0,0
ESPE-II-6,5,-36,289.12,352.4,-56.6,4.9,1,0,0,0
ESPE-II-1,5,-36,289.12,1.8,-68.3,5,1,0,0,0
ESPE-I-27,5,-36,289.12,1.4,-73,5,1,0,0,0
QTW-10-18,5,-36,289.12,341.6,-41.7,5.2,1,0,0,0
LV-1-9,5,-36,289.12,0.5,-30.2,5.2,1,0,0,0
EML-1-21,5,-36,289.12,359.7,-39.7,5.2,1,0,0,0
QTW-12-4,5,-36,289.12,336.1,-48.9,5.2,1,0,0,0
EML-1-14,5,-36,289.12,341.2,-51.6,5.2,1,0,0,0
EML-1-10,5,-36,289.12,355.8,-55.4,5.2,1,0,0,0
LV-1-4,5,-36,289.12,11.3,-42.7,5.3,1,0,0,0
LV-1-16,5,-36,289.12,323.9,-53.5,5.3,1,0,0,0
EML-1-15,5,-36,289.12,347.6,-67.2,5.4,1,0,0,0
QTW-12-6,5,-36,289.12,345.9,-44.2,5.4,1,0,0,0
QCN-1-1,5,-36,289.12,28.2,-67.9,5.7,1,0,0,0
QTW-10-15,5,-36,289.12,5.6,-26.7,5.7,1,0,0,0
EML-1-11,5,-36,289.12,1.8,-44.1,5.7,1,0,0,0
EML-1-0,5,-36,289.12,6.6,-54.5,5.7,1,0,0,0
QTW-10-36,5,-36,289.12,355.3,-54.6,5.9,1,0,0,0
QTW-10-24,5,-36,289.12,344.2,-47.7,6.4,1,0,0,0
QTW-10-40,5,-36,289.12,352,-50.8,6.4,1,0,0,0
QTW-10-12,5,-36,289.12,324.4,-54.8,6.7,1,0,0,0
QTW-10-26,5,-36,289.12,340.8,-47.2,6.8,1,0,0,0
QTW-10-16,5,-36,289.12,355.4,-40.4,6.9,1,0,0,0
ESPE-I-33,5,-36,289.12,16.4,-37.1,7,1,0,0,0
EML-1-13,5,-36,289.12,347.7,-46.9,7.6,1,0,0,0
EML-1-19,5,-36,289.12,2.5,-45.3,7.7,1,0,0,0
EML-1-12,5,-36,289.12,356.9,-43.5,7.8,1,0,0,0
EML-1-4,5,-36,289.12,11.5,-59.8,7.9,1,0,0,0
ESPE-I-10,5,-36,289.12,2.2,-40.5,8,1,0,0,0
ESPE-I-13,5,-36,289.12,23.6,-44,8.9,1,0,0,0
QTW-10-13,5,-36,289.12,354.9,-45,9.3,1,0,0,0
QTW-10-38,5,-36,289.12,1.9,-61.9,9.6,1,0,0,0
QTW-12-0,5,-36,289.12,334.3,-63.9,11,1,0,0,0
EML-1-20,5,-36,289.12,15.4,-24.2,12.3,1,0,0,0
QTW-10-48,5,-36,289.12,11.5,-22.2,12.3,1,0,0,0
EML-1-17,5,-36,289.12,349.9,-39.7,12.7,1,0,0,0
cr411,5,9.8847,-83.8944,23.3,-15.1,787.7,1,0,0,0
cr402,5,10.0547,-84.0387,1.6,-26.6,202.9,1,0,0,0
cr431,5,10.0601,-84.08,15.6,45.8,1.6,1,0,0,0
cr417,5,10.2889,-84.8336,20.3,35.5,356.3,1,0,0,0
cr414,5,9.8156,-83.8633,14.7,-10.1,6.5,1,0,0,0
cr401,5,10.0592,-84.0393,346.3,-7.3,704.4,1,0,0,0
cr409,5,9.9162,-84.4594,342.4,24,135.6,1,0,0,0
cr421,5,10.4578,-84.6432,343.3,30.8,477,1,0,0,0
cr427,5,9.9724,-83.7844,359.6,44.5,525.2,1,0,0,0
cr408,5,9.757,-84.1999,14.2,5.1,135.9,1,0,0,0
cr017,5,10.4967,-85.229,15.5,18,663.3,1,0,0,0
cr423,5,10.4627,-84.6832,348.1,33.5,1620,1,0,0,0
cr404,5,9.8905,-83.8552,347.9,6,331,1,0,0,0
cr419,5,10.471,-85.0748,354,32.7,233.2,1,0,0,0
cr420,5,10.7293,-85.1796,7.1,31.3,680.8,1,0,0,0
cr429,5,10.208,-84.1635,355.3,32.6,1190.3,1,0,0,0
cr410,5,9.748,-84.4435,352.1,24.5,142.8,1,0,0,0
cr424,5,10.4587,-84.6793,6.2,12.1,851.5,1,0,0,0
cr036,5,9.9707,-84.1798,353.3,23.7,133.9,1,0,0,0
cr415,5,9.9692,-84.0849,0.8,9.4,91.7,1,0,0,0
cr405,5,9.9718,-84.1801,355.5,22.4,558.9,1,0,0,0
cr037,5,9.9707,-84.18,359.1,26.8,359.5,1,0,0,0
cr430,5,10.1909,-84.2334,356.7,24.9,878.3,1,0,0,0
cr406,5,10.0703,-83.9848,0.9,23.1,1797,1,0,0,0
EC-22,5,-27.1,-109.2,331.4,-60.9,5,1,0,0,0
EC-2,5,-27.1,-109.2,25.6,-41.9,6.5,1,0,0,0
EC-28,5,-27.1,-109.2,335.2,-52.6,4.5,1,0,0,0
EC10,5,-27.1,-109.2,337.1,-54.9,4.1,1,0,0,0
EC-6,5,-27.1,-109.2,346.4,-35.1,8.6,1,0,0,0
EC-17,5,-27.1,-109.2,350,-57.3,10.6,1,0,0,0
EC-16,5,-27.1,-109.2,13.1,-39.2,8.9,1,0,0,0
EC-70,5,-27.1,-109.2,355.9,-28.2,7.5,1,0,0,0
EC-45,5,-27.1,-109.2,9,-33.3,8,1,0,0,0
EC-60,5,-27.1,-109.2,349.1,-40.8,26,1,0,0,0
EC-68,5,-27.1,-109.2,350.6,-37.6,5.4,1,0,0,0
EC-37,5,-27.1,-109.2,11,-44.7,4.9,1,0,0,0
EC-24,5,-27.1,-109.2,349.4,-47.4,7.3,1,0,0,0
EC-39,5,-27.1,-109.2,8.3,-41.3,3.6,1,0,0,0
EC-29,5,-27.1,-109.2,8,-44.5,4.2,1,0,0,0
EC-47,5,-27.1,-109.2,3.4,-37,4.3,1,0,0,0
EC-58,5,-27.1,-109.2,5.9,-39.5,4.4,1,0,0,0
EC-4,5,-27.1,-109.2,354,-50,4.9,1,0,0,0
EC-62,5,-27.1,-109.2,352.8,-45.6,6.4,1,0,0,0
EC-30,5,-27.1,-109.2,355,-50.7,4.8,1,0,0,0
EC-25,5,-27.1,-109.2,5.6,-42.6,9,1,0,0,0
EC-49,5,-27.1,-109.2,3,-39.3,4,1,0,0,0
EC-56,5,-27.1,-109.2,354,-43.7,3.9,1,0,0,0
EC-19,5,-27.1,-109.2,4.7,-49.6,8.9,1,0,0,0
EC-11,5,-27.1,-109.2,2.7,-49.9,5.8,1,0,0,0
EC-31,5,-27.1,-109.2,3.2,-41.5,8.7,1,0,0,0
EC-7,5,-27.1,-109.2,4,-48.2,3.4,1,0,0,0
EC-64,5,-27.1,-109.2,1.7,-49.7,5.2,1,0,0,0
EC-40,5,-27.1,-109.2,3.9,-45.4,3.5,1,0,0,0
EC-66,5,-27.1,-109.2,0,-41.2,6.8,1,0,0,0
EC-48,5,-27.1,-109.2,0.2,-41.4,7.1,1,0,0,0
EC-41,5,-27.1,-109.2,358.9,-41.8,6,1,0,0,0
EC-21,5,-27.1,-109.2,357.3,-48.1,3.2,1,0,0,0
EC-65,5,-27.1,-109.2,357.1,-44.6,9.2,1,0,0,0
EC-63,5,-27.1,-109.2,357.2,-45,7.4,1,0,0,0
EC-69,5,-27.1,-109.2,359.6,-48.6,4.8,1,0,0,0
EC-67,5,-27.1,-109.2,359.7,-43.3,4.6,1,0,0,0
EC-38,5,-27.1,-109.2,358,-45.5,3.1,1,0,0,0
EC-55,5,-27.1,-109.2,1.2,-43.9,4.7,1,0,0,0
EC2,5,-0.3,-78.24,330.7,10.4,6.3,1,0,0,0
EC70,5,-0.45,-77.94,23.8,-27.2,21,1,0,0,0
EC1,5,-0.24,-78.3,336.3,0.3,4.5,1,0,0,0
EC68,5,-0.19,-78.13,345.4,33.5,9.8,1,0,0,0
EC44,5,-0.53,-78.47,339.3,-8.2,9.4,1,0,0,0
EC18,5,-0.36,-78.19,347.7,-29.2,3.6,1,0,0,0
EC38,5,-0.46,-78.32,14.5,-24.8,2.9,1,0,0,0
EC27,5,-0.36,-78.19,349.4,-27.7,2.7,1,0,0,0
EC5,5,-0.31,-78.22,345.1,6.5,4.6,1,0,0,0
EC43,5,-0.55,-78.24,13.4,-12.8,3,1,0,0,0
EC20,5,-0.38,-78.15,348,-6.5,11.6,1,0,0,0
EC11,5,-0.32,-78.22,10.3,-8.5,1.7,1,0,0,0
EC35,5,-0.4,-78.36,8,9.9,2.4,1,0,0,0
EC67,5,-0.23,-78.14,352.8,-12.6,4.2,1,0,0,0
EC45,5,-0.5,-78.43,352.3,-9.1,8.6,1,0,0,0
EC36,5,-0.38,-78.42,351.7,-5.5,5.3,1,0,0,0
EC48,5,-0.63,-78.46,351.5,-1.8,6,1,0,0,0
EC47,5,-0.48,-78.44,6.6,2.3,4,1,0,0,0
EC66,5,-0.27,-78.1,355.2,-6.5,3.8,1,0,0,0
EC42,5,-0.5,-78.2,3.2,-6.8,2.9,1,0,0,0
EC8,5,-0.33,-78.2,357.9,-5.6,3.9,1,0,0,0
EC49,5,-0.69,-78.56,357.4,-4.6,6,1,0,0,0
